"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tid","Answer.completionCode","Answer.feedback","Approve","Reject"
"3S8A4GJRD22PTYPHH5RY91MBRQVV6H","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3M68NM076H60NB5UYNRQXOS4N2Y6RV","AN45KLUESX3NY","Submitted","Thu Jan 19 13:57:29 PST 2023","Thu Jan 19 14:48:09 PST 2023","Sat Jan 21 14:48:09 PST 2023","","","","3040","100% (12/12)","0% (0/0)","0% (0/0)","tid_244","rw-ERWp6ZmZ2ZKgRu4Ve6kd","Very fun!"
"3TKXBROM5S9WVNKO2HM43G1M5UJJIE","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3EF8EXOTT1UOI1LKKC6001FW5ANJ1H","ACAD54DT9FU7U","Submitted","Thu Jan 19 13:56:32 PST 2023","Thu Jan 19 14:15:03 PST 2023","Sat Jan 21 14:15:03 PST 2023","","","","1111","100% (7/7)","0% (0/0)","0% (0/0)","tid_642","rw-qkL13t4ajMPV3XMM0Ejx","It was a good hit. thank you."
"3Y40HMYLL0H2ZYKDD2QJDSXCANLXUO","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3H8DHMCCW9ADLG7EIQQ72IGI9WRKD8","A1SFBJ5WW2OZTI","Submitted","Thu Jan 19 14:02:15 PST 2023","Thu Jan 19 14:11:31 PST 2023","Sat Jan 21 14:11:31 PST 2023","","","","556","100% (5/5)","0% (0/0)","0% (0/0)","tid_41","rw-Pgp0E2jjMw6D6XLbUw9c","{}"
"3LN50BUKPUAU7ZVSIXO1SSFQVXJLPU","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","308XBLVESI36TNMPUE8Y84EW139RB1","A1XUZFDVKP95VC","Submitted","Thu Jan 19 14:01:59 PST 2023","Thu Jan 19 14:08:37 PST 2023","Sat Jan 21 14:08:37 PST 2023","","","","398","100% (24/24)","0% (0/0)","0% (0/0)","tid_441","rw-QxdoTqNeFJBMf3j8Yn2d","{}"
"3SBNLSTU6T45NR96SPOF0D9ZWNODZR","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3C6FJU71TQSUMN7H80HNLQZHTB1UYT","A2V4DP31BEVABF","Submitted","Thu Jan 19 14:37:58 PST 2023","Thu Jan 19 14:42:36 PST 2023","Sat Jan 21 14:42:36 PST 2023","","","","278","100% (5/5)","100% (1/1)","0% (0/0)","tid_245","rw-qzaL4MV24MIwPuaJWmuz","{}"
"3HEM8MA6H8B5YWB5A2WX9EEK536QPO","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3VHHR074H3G8ODOMCDZMHQJ1CLT7L5","A22VGT2F28LTWC","Submitted","Thu Jan 19 13:58:14 PST 2023","Thu Jan 19 14:15:03 PST 2023","Sat Jan 21 14:15:03 PST 2023","","","","1009","100% (5/5)","0% (0/0)","0% (0/0)","tid_643","rw-m9rqFuuW0QoAzXJqqRn4","{}"
"3TY2U1TEB69SQY4UKZ74FHGMI98JJQ","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3L70J4KAZGL793YS6ZDI84DM4K0DAP","A3M9ZVPFDH5BGJ","Submitted","Thu Jan 19 14:15:35 PST 2023","Thu Jan 19 14:25:22 PST 2023","Sat Jan 21 14:25:22 PST 2023","","","","587","100% (2/2)","0% (0/0)","0% (0/0)","tid_42","rw-FmhJZb06BPL8SwK36aeI","{}"
"3B9XR6P1WDUM8F6IW7UNHTX9A4ZJB5","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","35GCEFQ6I5NASJ43P2N5COIJMSGZ3C","A3HBMKX19GBOGR","Submitted","Thu Jan 19 14:05:42 PST 2023","Thu Jan 19 14:17:36 PST 2023","Sat Jan 21 14:17:36 PST 2023","","","","714","100% (2/2)","0% (0/0)","0% (0/0)","tid_442","rw-OdbdME2aPh3uuSOYSJZN","{}"
"3R15W654VCSF7BW7IA3QSX500T5LQL","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3TXWC2NHNZPZ6975BJU778O2Z5QS9H","A3AFLE1W4L89MH","Submitted","Thu Jan 19 14:05:47 PST 2023","Thu Jan 19 15:48:41 PST 2023","Sat Jan 21 15:48:41 PST 2023","","","","6174","100% (13/13)","100% (1/1)","0% (0/0)","tid_246","rw-WdTH02dCCN4jPNnXCAif","{}"
"3LN3BXKGCZU45GESJS5G7UIESD0GWE","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3QILPRALQ5U2CRWQYV778IJLS1Z8NX","A247TCDIBB07JC","Submitted","Thu Jan 19 17:25:32 PST 2023","Thu Jan 19 17:34:36 PST 2023","Sat Jan 21 17:34:36 PST 2023","","","","544","100% (4/4)","0% (0/0)","0% (0/0)","tid_43","rw-1h7EsilVA79ciDNe0BX0","{}"
"3QXFBUZ4ZJFRDCPNOSQFP6XH7XPGUF","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3U4J9857OEAWB42AL0AS3NNW0REB7L","A5P12YJP805RG","Submitted","Thu Jan 19 13:56:26 PST 2023","Thu Jan 19 14:01:03 PST 2023","Sat Jan 21 14:01:03 PST 2023","","","","277","100% (23/23)","100% (1/1)","0% (0/0)","tid_644","rw-uMB1GGEyfOM679DSQ7Xs","{}"
"3VI0PC2ZAXJ7MT0GHGEAEM5NS1XXOB","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3P59JYT76LJPLPZLFAKI7QCAVIST2D","A38DHLB88V8DL8","Submitted","Thu Jan 19 13:56:31 PST 2023","Thu Jan 19 14:03:02 PST 2023","Sat Jan 21 14:03:02 PST 2023","","","","391","100% (36/36)","0% (0/0)","0% (0/0)","tid_443","rw-h6dQuggy62LKqDEURw2e","different but fun"
"3IYI9285WRZ5IKYOA7QISD3RSPZJCC","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","333U7HK6I9EIAW1W05QV13G5U7QDJ1","AVBRJBJONL47I","Submitted","Thu Jan 19 13:56:26 PST 2023","Thu Jan 19 14:03:18 PST 2023","Sat Jan 21 14:03:18 PST 2023","","","","412","100% (33/33)","0% (0/0)","0% (0/0)","tid_247","rw-gjBJp8UjVjurApnemFAV","{}"
"3BAWBGQGYKY8XY3M0FWQFFM7M1FV7G","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3EF8EXOTT1UOI1LKKC6001FW5AR1J3","AEWGY34WUIA32","Submitted","Thu Jan 19 14:10:28 PST 2023","Thu Jan 19 14:18:19 PST 2023","Sat Jan 21 14:18:19 PST 2023","","","","471","100% (43/43)","0% (0/0)","0% (0/0)","tid_444","rw-0LZrXI6OAG4dIIwbpUCF","{}"
"39O6Z4JLX1W2CD9DIS0O9EZVOUUXVD","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3DH6GAKTYYOB8M1RENGV2IEWVT9ZYG","A4D99Y82KOLC8","Submitted","Thu Jan 19 13:58:58 PST 2023","Thu Jan 19 14:06:00 PST 2023","Sat Jan 21 14:06:00 PST 2023","","","","422","100% (14/14)","0% (0/0)","0% (0/0)","tid_44","rw-o67ItAgOUseTzn5THxia","{}"
"32K26U12DMNOE74WRSZCF7W38CIVD9","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3ZV9H2YQQD66YOZYEF3YDKO15S2W3D","AIV97GGKFRJON","Submitted","Thu Jan 19 23:46:09 PST 2023","Fri Jan 20 00:00:21 PST 2023","Sun Jan 22 00:00:21 PST 2023","","","","852","100% (2/2)","0% (0/0)","0% (0/0)","tid_645","rw-UH5zJzTlPZ72CuMDOOiu","No comments. Thanks."
"3ZTE0JGGCDRJJVPLQKIN09KDRJ9OC0","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3Q8GYXHFEP10Y5GXB7RQGNFIR7P5CF","A2WGW5Y3ZFBDEC","Submitted","Thu Jan 19 18:01:26 PST 2023","Thu Jan 19 18:08:33 PST 2023","Sat Jan 21 18:08:33 PST 2023","","","","427","100% (32/32)","0% (0/0)","0% (0/0)","tid_248","rw-rQO1OGWZXAoAOqk0fRWm","{}"
"31HLTCK4BKURQRENTI0KLSZ0L4YVGJ","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3TMSXRD2X6ZAOLLJRBPFPR9477HW1C","A3LEORBLIO6127","Submitted","Thu Jan 19 19:50:47 PST 2023","Thu Jan 19 19:56:37 PST 2023","Sat Jan 21 19:56:37 PST 2023","","","","350","100% (1/1)","0% (0/0)","0% (0/0)","tid_45","rw-vI3x24VQzSSXOXbXNH37","{}"
"30F94FBDNQJGMI2N818RJZKI86QTBK","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","37UEWGM5HT75GP4XSHF92S1NFSG1RS","AHV4U78TUUDKI","Submitted","Thu Jan 19 17:13:34 PST 2023","Thu Jan 19 17:19:55 PST 2023","Sat Jan 21 17:19:55 PST 2023","","","","381","100% (15/15)","0% (0/0)","0% (0/0)","tid_445","rw-aKsb1TRsZiHQsiFwFiT5","{}"
"3ATYLI1PRS16R9VR0CZ9NDX8H3IOJE","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:02 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:02 PST 2023","","","3WQQ9FUS6AT0BI7TV52YHNJRBBMB8A","A25BQ8OR9HRAKJ","Submitted","Thu Jan 19 14:04:24 PST 2023","Thu Jan 19 14:07:37 PST 2023","Sat Jan 21 14:07:37 PST 2023","","","","193","100% (1/1)","0% (0/0)","0% (0/0)","tid_646","rw-IlBtZAcPxH0A4no013SY","{}"
"3NOEP8XAU31P7TCHWGRP3MAD26TXPS","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:00 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:00 PST 2023","","","3QUO65DNQUNIS93F2D8PJZ1FF1VOU5","A1KBDN6C1Q0D4U","Submitted","Thu Jan 19 13:57:03 PST 2023","Thu Jan 19 14:23:56 PST 2023","Sat Jan 21 14:23:56 PST 2023","","","","1613","100% (22/22)","0% (0/0)","0% (0/0)","tid_249","rw-Ve7aNp3esQNfvxEzBBCH","{}"
"3NSM4HLQNQTQY8CKAFBM9J4UAZSQQF","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3QHK8ZVMIMHVQPRCPUB2MS5XVBJLB4","A37GOI3N77WX21","Submitted","Thu Jan 19 13:56:26 PST 2023","Thu Jan 19 14:08:01 PST 2023","Sat Jan 21 14:08:01 PST 2023","","","","695","100% (30/30)","0% (0/0)","0% (0/0)","tid_647","rw-1WF4OEvHhVUSxdp4LtkU","{}"
"3VW0145YLXBIR6AFNWKWV983M33JMU","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3K3R2QNK8B2FLMZ90OP7M96QK2P9US","A34CQE6RGU49L7","Submitted","Thu Jan 19 15:26:51 PST 2023","Thu Jan 19 15:32:55 PST 2023","Sat Jan 21 15:32:55 PST 2023","","","","364","100% (4/4)","0% (0/0)","0% (0/0)","tid_46","rw-pj8Qpgz8XHREwpfHbrno","{}"
"39WSF6KUV1KYGT9ZMBOIQXKGCVMOET","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","3KRVW3HTZNKEDTQZ0SYCCUUMZ4YMSB","A3TM7FM3P1VNGC","Submitted","Thu Jan 19 14:12:03 PST 2023","Thu Jan 19 14:19:43 PST 2023","Sat Jan 21 14:19:43 PST 2023","","","","460","100% (2/2)","0% (0/0)","0% (0/0)","tid_446","rw-xrJVOVOU2IgANouXx40t","{}"
"3KLL7H3EGC05QN9YDOI26SB104BVHI","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3GDTJDAPVUAWU9BQMUS7V3ULNA0M8K","AHYTT3T8W9Y9Y","Submitted","Thu Jan 19 15:07:00 PST 2023","Thu Jan 19 15:14:52 PST 2023","Sat Jan 21 15:14:52 PST 2023","","","","472","100% (14/14)","0% (0/0)","0% (0/0)","tid_47","rw-fPxntwTaCMuP8lEoe8GG","{}"
"38DCH97KHG19CL87FPRDCIS8W40QJO","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","33C7UALJVLXZYKP1T899BB6IP1W81T","A25R2OI9L2Q1OW","Submitted","Thu Jan 19 21:01:23 PST 2023","Thu Jan 19 22:16:29 PST 2023","Sat Jan 21 22:16:29 PST 2023","","","","4506","100% (10/10)","0% (0/0)","0% (0/0)","tid_250","rw-DYB8y7rZYFOqOM69EG0s","{}"
"3OYHVNTV5SX12T19IXZLOSXLWSIOKD","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","32AT8R96GL8XQ1V89UPY34BGCQ1USB","A2YW35WSBU88O0","Submitted","Thu Jan 19 14:12:53 PST 2023","Thu Jan 19 14:19:22 PST 2023","Sat Jan 21 14:19:22 PST 2023","","","","389","100% (3/3)","0% (0/0)","0% (0/0)","tid_648","rw-L5td7VcVUDHUlXq6t5mb","{}"
"3RSBJ6YZEBPQM79VHM8O8F5GOW1OFB","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","3LS2AMNW5FPQ0GWYL4OK9Y4QCHNQO2","A3AYHESLQSDY5T","Submitted","Thu Jan 19 17:12:17 PST 2023","Thu Jan 19 17:57:24 PST 2023","Sat Jan 21 17:57:24 PST 2023","","","","2707","100% (9/9)","0% (0/0)","0% (0/0)","tid_447","rw-1ijd8sbcOCIcihux8Gw6","{}"
"3CMV9YRYP20YLOSUNKJHVWTEMYDJLS","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3II4UPYCOJ6ZWJ59VVA4Y4SR82ADQK","AU5JP4ALJ9JA2","Submitted","Thu Jan 19 16:32:21 PST 2023","Thu Jan 19 16:43:54 PST 2023","Sat Jan 21 16:43:54 PST 2023","","","","693","100% (3/3)","0% (0/0)","0% (0/0)","tid_649","rw-eWxrx82lmSCTk7xgjIvx","{}"
"3Z8UJEJOCYCSZ8PWV2O4AGLUQ7B394","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:04 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:04 PST 2023","","","3ATPCQ38J89A7ETJ2V0WLPNNM8EYAQ","A3CQCZ8C17FLLS","Submitted","Thu Jan 19 15:09:11 PST 2023","Thu Jan 19 15:13:25 PST 2023","Sat Jan 21 15:13:25 PST 2023","","","","254","100% (3/3)","100% (1/1)","0% (0/0)","tid_48","rw-ZYF00VWcqyQjOFYCMG3e","{}"
"35XW21VSVFDRKRBKAESVNXK1IHQLSA","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","3U0SRXB7CD48UWBMX4D7ZZEQISNNRM","A748N8WFG2HR4","Submitted","Thu Jan 19 14:00:21 PST 2023","Thu Jan 19 15:29:47 PST 2023","Sat Jan 21 15:29:47 PST 2023","","","","5366","100% (15/15)","0% (0/0)","0% (0/0)","tid_251","rw-acjWxJgnUbqwiNlhuK4g","{}"
"3ICOHX7ENBADDCHGKQM70WOYES6E0T","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","3YOH7BII096ZFX709BQ184MP93DVK0","A2TRV8SEM003GG","Submitted","Thu Jan 19 15:49:07 PST 2023","Thu Jan 19 16:05:32 PST 2023","Sat Jan 21 16:05:32 PST 2023","","","","985","100% (7/7)","100% (1/1)","0% (0/0)","tid_252","rw-Jv6RIPBE7n7C8RySxbr9","{}"
"31SIZS5W58EQA9RKNU0ME9EZ6LUQRG","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:03 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:03 PST 2023","","","3OUYGIZWR7XKXN30J67KJSIY9HNP0K","A3NRIEMOJVVX4A","Submitted","Thu Jan 19 13:57:14 PST 2023","Thu Jan 19 14:47:29 PST 2023","Sat Jan 21 14:47:29 PST 2023","","","","3015","100% (5/5)","0% (0/0)","0% (0/0)","tid_650","rw-8TIULkdkWEfDYTY5OBnO","{}"
"3NBFJK3IOGHW075QS6E6Q05SPB1OGA","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","39DD6S19JPAD2HK0EM41VFMGDH7EZJ","A25AYMSZNDW1VJ","Submitted","Thu Jan 19 14:09:48 PST 2023","Thu Jan 19 14:25:23 PST 2023","Sat Jan 21 14:25:23 PST 2023","","","","935","100% (14/14)","100% (1/1)","0% (0/0)","tid_448","rw-MxWzub4lxleal28nqQ6X","{}"
"3TUOHPJXYGWFR29I825KVGI9V3WXWN","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:04 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:04 PST 2023","","","3PS7W85Z8Z10L9KK0JZXHDKO1O49TN","A3135Y3RMFC3PK","Submitted","Thu Jan 19 14:02:47 PST 2023","Thu Jan 19 14:23:42 PST 2023","Sat Jan 21 14:23:42 PST 2023","","","","1255","100% (21/21)","0% (0/0)","0% (0/0)","tid_49","rw-MYZFZfAz02yBAvJR0zo1","{}"
"3R15W654VCSF7BW7IA3QSX500T5QLQ","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","3UNH76FOCS4B9F28ZYQ1UGINGPVMYQ","A2YHOJLEZR8663","Submitted","Thu Jan 19 14:18:20 PST 2023","Thu Jan 19 14:36:27 PST 2023","Sat Jan 21 14:36:27 PST 2023","","","","1087","100% (22/22)","100% (1/1)","0% (0/0)","tid_449","rw-BpibkbCJk6NT4c1uJxzo","{}"
"31S7M7DAGFPSZROZZEXLX2GNK04LTZ","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 19 13:56:01 PST 2023","1","BatchId:4991696;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 24 13:56:01 PST 2023","","","3W8CV64QJ2YAG0TP0PI83UH0QU8H9K","AJDHPRCJ985C7","Submitted","Thu Jan 19 14:01:08 PST 2023","Thu Jan 19 14:23:46 PST 2023","Sat Jan 21 14:23:46 PST 2023","","","","1358","100% (7/7)","0% (0/0)","0% (0/0)","tid_253","rw-iML5ij1UFnsnFIMEip2g","{}"
